Date,Symbols,Close,High,Low,Open,Volume
2023-03-21,PFE,40.66,40.91,40.31,40.86,19981978.0
2023-03-21,BNTX,133.33,134.77,132.0,132.24,534572.0
2023-03-21,MRNA,152.1,155.7,151.82,154.54,3010634.0
2023-03-20,AMZN,97.71,98.48,95.7,98.41,62388911.0
2023-03-20,GOOGL,101.22,101.75,99.87,100.12,32960440.0
2023-03-20,META,197.81,199.36,193.64,198.48,25186315.0
2023-03-20,PFE,40.81,40.86,39.94,40.14,20825382.0
2023-03-20,BNTX,132.08,132.32,128.5,128.81,470027.0
2023-03-20,MRNA,154.52,156.57,148.66,150.01,3263821.0
2023-03-17,AMZN,98.95,100.66,97.455,99.79,87300242.0
2023-03-17,GOOGL,101.62,102.835,100.1,100.26,61028547.0
2023-03-17,META,195.61,201.9,195.4304,200.56,50141098.0
2023-03-17,PFE,40.1,40.79,39.985,40.625,57457785.0
2023-03-17,BNTX,129.64,132.29,129.52,130.82,794287.0
2023-03-17,MRNA,150.02,154.4799,149.1,151.92,5997422.0
2023-03-16,AMZN,100.04,100.99,95.61,95.75,84558934.0
2023-03-16,GOOGL,100.32,101.19,95.5,96.2,65567656.0
2023-03-16,META,204.93,205.76,196.0886,198.26,50819659.0
2023-03-16,PFE,40.37,40.49,39.72,40.06,21100883.0
2023-03-16,BNTX,131.96,132.475,129.18,130.4,506569.0
2023-03-16,MRNA,151.78,152.8519,147.9701,149.67,2662790.0
2023-03-15,AMZN,96.2,96.67,93.07,93.22,70731792.0
2023-03-15,GOOGL,96.11,96.93,92.64,93.22,50622050.0
2023-03-15,META,197.75,197.78,190.8351,192.95,42123552.0
2023-03-15,PFE,40.28,40.53,39.46,39.76,25498384.0
2023-03-15,BNTX,129.94,130.56,128.28,128.28,578181.0
2023-03-15,MRNA,149.6,151.19,147.61,148.88,2740001.0
2023-03-14,AMZN,94.88,95.07,92.71,93.83,60912674.0
2023-03-14,GOOGL,93.97,94.36,92.44,92.56,36050214.0
2023-03-14,META,194.02,194.32,186.56,187.58,41642627.0
2023-03-14,PFE,39.9,40.15,39.52,40.05,24583595.0
2023-03-14,BNTX,130.38,132.48,129.56,130.7,496847.0
2023-03-14,MRNA,151.28,154.88,148.05,148.98,3952630.0
2023-03-13,AMZN,92.43,94.02,88.12,89.97,72397053.0
2023-03-13,GOOGL,91.11,92.57,89.42,90.09,37335573.0
2023-03-13,META,180.9,183.78,174.82,177.96,24727969.0
2023-03-13,PFE,39.86,40.505,39.255,39.255,35299377.0
2023-03-13,BNTX,129.77,131.235,124.59,124.59,514129.0
2023-03-13,MRNA,147.9,148.94,138.06,138.49,5681250.0
2023-03-10,AMZN,90.73,93.57,90.245,92.67,69827490.0
2023-03-10,GOOGL,90.63,92.79,90.395,92.17,35941046.0
2023-03-10,META,179.51,184.77,178.8,181.01,25665032.0
2023-03-10,PFE,39.39,39.93,39.23,39.29,26328104.0
2023-03-10,BNTX,127.45,129.51,126.25,127.01,694396.0
2023-03-10,MRNA,138.29,141.55,135.5919,137.06,3886257.0
2023-03-09,AMZN,92.25,96.21,92.18,93.68,56218705.0
2023-03-09,GOOGL,92.32,95.53,91.9,94.05,28813532.0
2023-03-09,META,181.69,188.93,180.3,186.35,26582750.0
2023-03-09,PFE,39.46,40.57,39.31,40.41,18585103.0
2023-03-09,BNTX,127.29,130.22,127.17,128.99,693400.0
2023-03-09,MRNA,137.36,144.03,136.5159,142.04,3092631.0
2023-03-08,AMZN,93.92,94.165,92.18,93.6,44899128.0
2023-03-08,GOOGL,94.25,95.955,94.0,94.12,34103265.0
2023-03-08,META,184.97,185.26,181.34,182.87,19432405.0
2023-03-08,PFE,40.12,40.5668,39.905,40.32,16756134.0
2023-03-08,BNTX,128.88,129.2,127.91,128.62,370231.0
2023-03-08,MRNA,142.08,142.53,140.32,140.32,2193844.0
2023-03-07,AMZN,93.55,95.09,92.78,94.06,49100668.0
2023-03-07,GOOGL,93.86,95.67,93.53,94.98,27835476.0
2023-03-07,META,184.51,190.36,184.01,189.0,36701495.0
2023-03-07,PFE,40.34,41.13,40.1,41.06,23205788.0
2023-03-07,BNTX,129.02,131.84,129.02,131.02,404472.0
2023-03-07,MRNA,141.05,145.74,139.68,143.78,2777656.0
2023-03-06,AMZN,93.75,96.545,93.74,95.19,52112355.0
2023-03-06,GOOGL,95.13,95.97,94.0,94.015,32639313.0
2023-03-06,META,184.9,189.66,184.64,188.0,33209394.0
2023-03-06,PFE,41.11,41.26,40.82,41.09,19434763.0
2023-03-06,BNTX,131.54,132.31,130.26,131.0,281678.0
2023-03-06,MRNA,144.03,145.06,142.63,143.3,2871108.0
2023-03-03,AMZN,94.9,94.94,92.66,92.74,55759609.0
2023-03-03,GOOGL,93.65,93.73,92.45,92.48,35160105.0
2023-03-03,META,185.25,186.62,177.05,178.92,45877692.0
2023-03-03,PFE,41.15,41.18,40.74,40.91,20922034.0
2023-03-03,BNTX,130.77,131.8,128.445,128.45,507612.0
2023-03-03,MRNA,143.2,144.855,138.15,138.68,3964829.0
2023-03-02,AMZN,92.13,92.23,90.39,91.41,55574820.0
2023-03-02,GOOGL,92.0,92.275,89.59,89.66,32226229.0
2023-03-02,META,174.53,175.01,171.43,172.38,17360708.0
2023-03-02,PFE,40.62,40.78,39.805,40.06,19112801.0
2023-03-02,BNTX,127.98,128.39,125.44,126.52,536367.0
2023-03-02,MRNA,137.86,139.03,135.34,135.36,3306708.0
2023-03-01,AMZN,92.17,94.68,91.59,93.87,52299524.0
2023-03-01,GOOGL,90.36,91.03,89.67,89.98,31111225.0
2023-03-01,META,173.42,177.85,173.05,174.59,30998380.0
2023-03-01,PFE,40.18,40.76,40.135,40.56,21104422.0
2023-03-01,BNTX,127.48,130.55,126.52,128.29,804012.0
2023-03-01,MRNA,135.66,140.28,133.66,138.39,4588069.0
2023-02-28,AMZN,94.23,94.69,92.92,93.14,43959290.0
2023-02-28,GOOGL,90.06,91.23,89.32,89.33,30142039.0
2023-02-28,META,174.94,177.55,171.87,171.9,46051117.0
2023-02-28,PFE,40.57,40.7099,40.09,40.5,31086883.0
2023-02-28,BNTX,130.05,130.835,129.05,130.15,557311.0
2023-02-28,MRNA,138.81,140.96,137.3702,138.27,3994993.0
2023-02-27,AMZN,93.76,94.78,93.14,94.28,47470321.0
2023-02-27,GOOGL,89.87,90.16,89.335,89.87,27502302.0
2023-02-27,META,169.54,173.12,169.06,171.875,19277002.0
2023-02-27,PFE,40.78,41.73,40.73,41.44,26370306.0
2023-02-27,BNTX,130.86,134.13,130.0,134.0,663637.0
2023-02-27,MRNA,138.27,140.91,136.72,139.52,4965970.0
2023-02-24,AMZN,93.5,94.14,92.3186,93.53,57053812.0
2023-02-24,GOOGL,89.13,89.89,88.575,89.44,36585093.0
2023-02-24,META,170.39,170.72,167.66,168.64,19791334.0
2023-02-24,PFE,41.75,42.05,41.505,42.03,16806099.0
2023-02-24,BNTX,133.31,133.895,129.02,132.39,673778.0
2023-02-24,MRNA,139.26,144.27,138.21,140.53,5998695.0
2023-02-23,AMZN,95.82,96.43,93.67,96.12,48466994.0
2023-02-23,GOOGL,90.89,91.94,89.76,91.92,41206380.0
2023-02-23,META,172.04,173.69,169.38,172.0,20017779.0
2023-02-23,PFE,42.3,42.75,42.22,42.29,21104327.0
2023-02-23,BNTX,134.39,135.6,130.88,134.02,1027105.0
2023-02-23,MRNA,147.57,157.5,143.7192,153.73,9378868.0
2023-02-22,AMZN,95.79,97.01,94.8,95.1,59534094.0
2023-02-22,GOOGL,91.65,92.11,90.61,91.7,30884017.0
2023-02-22,META,171.12,172.755,169.69,171.07,22433158.0
2023-02-22,PFE,42.38,42.885,42.31,42.72,17394203.0
2023-02-22,BNTX,134.63,138.51,134.18,137.72,865854.0
2023-02-22,MRNA,158.17,161.49,157.0,160.35,3082490.0
2023-02-21,AMZN,94.58,95.605,94.27,95.335,56580360.0
2023-02-21,GOOGL,91.79,93.1,91.72,93.0,33629256.0
2023-02-21,META,172.08,178.17,171.88,174.31,34592582.0
2023-02-21,PFE,42.7,42.93,42.62,42.81,17356574.0
2023-02-21,BNTX,137.53,141.925,137.42,138.96,618319.0
2023-02-21,MRNA,160.09,166.86,159.49,165.25,3295748.0
2023-02-17,AMZN,97.2,97.94,95.65,97.8,60029405.0
2023-02-17,GOOGL,94.35,95.5599,93.21,94.85,34284118.0
2023-02-17,META,172.88,173.18,169.7,170.22,24171260.0
2023-02-17,PFE,43.21,43.37,42.58,42.89,18293446.0
2023-02-17,BNTX,138.62,140.28,137.33,140.05,814924.0
2023-02-17,MRNA,166.6,166.72,160.66,163.0,5056964.0
2023-02-16,AMZN,98.15,100.63,98.1,99.21,56339173.0
2023-02-16,GOOGL,95.51,97.68,94.74,95.37,42462618.0
2023-02-16,META,172.44,175.85,171.79,172.75,25827473.0
2023-02-16,PFE,42.95,43.18,42.77,43.15,17832042.0
2023-02-16,BNTX,141.39,146.675,141.35,145.92,676459.0
2023-02-16,MRNA,172.31,176.2,171.59,173.07,2466634.0
2023-02-15,AMZN,101.16,101.17,98.45,99.09,48053879.0
2023-02-15,GOOGL,96.94,97.12,94.15,94.49,50298481.0
2023-02-15,META,177.16,178.19,175.33,176.415,25337966.0
2023-02-15,PFE,43.32,43.61,43.11,43.42,18999277.0
2023-02-15,BNTX,147.62,147.66,142.12,142.5,633967.0
2023-02-15,MRNA,177.28,177.37,172.45,173.17,1963347.0
2023-02-14,AMZN,99.7,100.9207,97.52,98.41,56202898.0
2023-02-14,GOOGL,94.68,94.845,92.26,94.43,54726120.0
2023-02-14,META,179.48,181.5064,175.88,177.16,24034631.0
2023-02-14,PFE,43.72,44.2,43.58,44.09,17506900.0
2023-02-14,BNTX,143.92,144.4,142.4,143.16,462812.0
2023-02-14,MRNA,175.62,176.04,169.29,170.89,2906417.0
2023-02-13,AMZN,99.54,99.68,96.91,97.85,52841464.0
2023-02-13,GOOGL,94.61,95.2,93.84,94.74,50076120.0
2023-02-13,META,179.43,181.0,175.82,178.215,31463223.0
2023-02-13,PFE,43.99,44.01,43.51,43.68,17878022.0
2023-02-13,BNTX,143.0,143.7,141.2,141.49,466790.0
2023-02-13,MRNA,171.48,171.77,166.01,168.73,2702267.0
2023-02-10,AMZN,97.61,98.8163,96.23,97.56,52740133.0
2023-02-10,GOOGL,94.57,96.75,94.25,95.45,54980696.0
2023-02-10,META,174.15,178.89,173.35,176.3534,33433567.0
2023-02-10,PFE,43.88,43.98,43.26,43.5,18619569.0
2023-02-10,BNTX,141.51,142.32,140.0,140.5,485707.0
2023-02-10,MRNA,169.28,169.51,162.65,164.0,2945196.0
2023-02-09,AMZN,98.24,101.78,97.57,101.32,64622489.0
2023-02-09,GOOGL,95.01,100.03,93.63,100.0,119455020.0
2023-02-09,META,177.92,186.65,177.27,186.13,37118811.0
2023-02-09,PFE,43.34,44.325,43.24,44.12,20809245.0
2023-02-09,BNTX,140.54,144.19,140.46,141.15,633945.0
2023-02-09,MRNA,164.48,170.1,163.19,167.03,2853832.0
2023-02-08,AMZN,100.05,102.6699,98.775,102.04,75878304.0
2023-02-08,GOOGL,99.37,103.14,98.035,102.05,94743515.0
2023-02-08,META,183.43,190.83,182.92,190.0,36139074.0
2023-02-08,PFE,43.98,44.1,43.53,43.55,19362311.0
2023-02-08,BNTX,141.15,142.35,140.2,140.2,629879.0
2023-02-08,MRNA,164.34,170.39,164.15,169.33,2960515.0
2023-02-07,AMZN,102.11,102.41,98.08,101.17,119501301.0
2023-02-07,GOOGL,107.64,108.18,103.12,103.22,49010230.0
2023-02-07,META,191.62,193.7799,184.4,185.575,47080662.0
2023-02-07,PFE,43.59,43.9,43.2506,43.82,22999453.0
2023-02-07,BNTX,142.115,142.14,138.87,140.0,375807.0
2023-02-07,MRNA,171.06,171.87,167.03,170.26,2574091.0
2023-02-06,AMZN,102.18,103.9484,100.65,102.925,81945199.0
2023-02-06,GOOGL,102.9,104.36,101.88,102.4,31999562.0
2023-02-06,META,186.06,190.7,185.5156,186.53,42483811.0
2023-02-06,PFE,43.76,44.3,43.725,44.19,18071239.0
2023-02-06,BNTX,140.96,142.56,139.26,140.0,333835.0
2023-02-06,MRNA,170.27,174.41,169.67,171.98,2858045.0
2023-02-03,AMZN,103.39,108.78,102.52,105.26,144374828.0
2023-02-03,GOOGL,104.78,107.81,102.58,102.93,65309261.0
2023-02-03,META,186.53,196.77,182.89,183.465,76809701.0
2023-02-03,PFE,44.06,44.39,43.88,44.355,23741990.0
2023-02-03,BNTX,142.06,145.22,141.86,142.91,379160.0
2023-02-03,MRNA,173.25,178.74,172.4,172.74,2821351.0
2023-02-02,AMZN,112.91,114.0,108.88,110.245,158154243.0
2023-02-02,GOOGL,107.74,107.85,105.61,105.8,69883762.0
2023-02-02,META,188.77,197.16,180.16,183.38,150475687.0
2023-02-02,PFE,44.34,44.46,43.5,43.63,35279247.0
2023-02-02,BNTX,144.4,144.97,141.83,142.64,606823.0
2023-02-02,MRNA,176.35,176.73,170.51,173.4,4061548.0
2023-02-01,AMZN,105.15,106.24,101.24,102.53,80450121.0
2023-02-01,GOOGL,100.43,101.19,97.58,98.71,35531104.0
2023-02-01,META,153.12,153.58,147.06,148.03,55661017.0
2023-02-01,PFE,43.97,44.18,43.41,43.905,24482321.0
2023-02-01,BNTX,143.05,144.475,139.28,142.02,746599.0
2023-02-01,MRNA,174.3,176.3,167.28,174.7,5607529.0
2023-01-31,AMZN,103.13,103.3484,101.14,101.155,66527253.0
2023-01-31,GOOGL,98.84,98.88,96.82,96.87,29870669.0
2023-01-31,META,148.97,149.88,147.52,147.95,29842109.0
2023-01-31,PFE,44.16,44.275,42.7,43.0,49722474.0
2023-01-31,BNTX,143.41,144.73,138.05,138.05,1248681.0
2023-01-31,MRNA,176.06,180.21,173.78,176.5,6212664.0
2023-01-30,AMZN,100.55,101.74,99.01,101.09,70691860.0
2023-01-30,GOOGL,96.94,98.29,96.395,97.48,27226198.0
2023-01-30,META,147.06,151.1233,146.95,149.405,28040100.0
2023-01-30,PFE,43.55,44.135,43.395,43.79,24402234.0
2023-01-30,BNTX,140.49,143.02,139.5,142.48,680776.0
2023-01-30,MRNA,180.87,187.59,180.64,187.23,3198156.0
2023-01-27,AMZN,102.24,103.485,99.53,99.53,87775614.0
2023-01-27,GOOGL,99.37,100.32,97.31,97.31,33879753.0
2023-01-27,META,151.74,153.19,147.39,148.237,35771865.0
2023-01-27,PFE,43.79,44.34,43.78,44.22,23798610.0
2023-01-27,BNTX,143.66,143.94,140.9573,141.48,436756.0
2023-01-27,MRNA,189.35,193.52,188.28,191.91,3346513.0
2023-01-26,AMZN,99.22,99.49,96.92,98.235,68523557.0
2023-01-26,GOOGL,97.52,97.57,95.38,96.5,30113974.0
2023-01-26,META,147.3,147.51,143.3,144.4,25482084.0
2023-01-26,PFE,44.25,44.3,43.61,44.2,38465463.0
2023-01-26,BNTX,142.54,143.89,140.33,143.0,531350.0
2023-01-26,MRNA,193.24,195.0,187.55,194.43,2392332.0
2023-01-25,AMZN,97.18,97.24,91.52,92.56,94261570.0
2023-01-25,GOOGL,95.22,96.162,93.76,95.57,42329952.0
2023-01-25,META,141.5,143.17,140.31,141.22,26622021.0
2023-01-25,PFE,45.07,45.1099,44.585,45.03,20827990.0
2023-01-25,BNTX,142.73,144.69,141.625,143.05,580686.0
2023-01-25,MRNA,193.07,194.96,189.75,194.33,2288175.0
2023-01-24,AMZN,96.32,98.09,96.0,96.93,66929452.0
2023-01-24,GOOGL,97.7,99.61,97.2,98.1,33078512.0
2023-01-24,META,143.14,145.0,141.36,141.69,21970190.0
2023-01-24,PFE,44.71,44.95,44.15,44.915,18853127.0
2023-01-24,BNTX,143.85,144.37,140.7,143.28,504196.0
2023-01-24,MRNA,196.76,197.06,193.215,195.83,1851328.0
2023-01-23,AMZN,97.52,97.78,95.86,97.56,76501103.0
2023-01-23,GOOGL,99.79,100.04,97.5,97.95,40005055.0
2023-01-23,META,143.27,143.76,138.66,139.29,27470093.0
2023-01-23,PFE,44.98,45.32,44.82,45.04,19398550.0
2023-01-23,BNTX,143.73,144.93,141.7914,142.33,725093.0
2023-01-23,MRNA,196.94,198.86,192.21,192.61,2907292.0
2023-01-20,AMZN,97.25,97.354,93.2025,93.86,67481539.0
2023-01-20,GOOGL,98.02,98.3,95.02,95.1,63191078.0
2023-01-20,META,139.37,139.94,134.61,135.89,28688630.0
2023-01-20,PFE,45.11,45.43,44.725,45.28,25197558.0
2023-01-20,BNTX,142.79,143.41,139.05,141.0,1125456.0
2023-01-20,MRNA,193.98,194.585,188.52,190.6,4047181.0
2023-01-19,AMZN,93.68,95.44,92.86,94.74,69002663.0
2023-01-19,GOOGL,93.05,93.605,90.63,90.72,37000395.0
2023-01-19,META,136.15,137.45,132.14,132.49,28625232.0
2023-01-19,PFE,44.96,45.27,44.64,44.72,26614860.0
2023-01-19,BNTX,139.94,144.1082,139.66,143.0,1040429.0
2023-01-19,MRNA,190.38,197.31,190.32,196.21,4273936.0
2023-01-18,AMZN,95.46,99.32,95.38,97.25,79570370.0
2023-01-18,GOOGL,91.12,92.7999,90.64,92.14,29116691.0
2023-01-18,META,133.02,137.25,132.8,135.81,20215486.0
2023-01-18,PFE,45.0,45.85,44.97,45.545,33834985.0
2023-01-18,BNTX,143.09,147.68,142.82,145.83,725004.0
2023-01-18,MRNA,197.02,207.51,195.02,200.322,11058942.0
2023-01-17,AMZN,96.05,98.89,95.73,98.68,72755001.0
2023-01-17,GOOGL,91.29,92.25,90.05,92.06,32602423.0
2023-01-17,META,135.36,136.75,134.25,136.176,21147587.0
2023-01-17,PFE,46.08,46.74,45.71,46.54,29391409.0
2023-01-17,BNTX,143.2,145.5,140.91,145.0,1160267.0
2023-01-17,MRNA,190.69,194.63,187.64,187.895,3722084.0
2023-01-13,AMZN,98.12,98.37,94.12,94.18,85549432.0
2023-01-13,GOOGL,92.12,92.19,90.1299,90.85,26329212.0
2023-01-13,META,136.98,137.39,134.835,134.97,22423839.0
2023-01-13,PFE,47.85,48.16,47.49,47.5,18737546.0
2023-01-13,BNTX,145.05,150.635,142.09,149.5,1287144.0
2023-01-13,MRNA,192.0,192.12,185.05,185.08,3230239.0
2023-01-12,AMZN,95.27,97.19,93.5,96.93,85254781.0
2023-01-12,GOOGL,91.13,91.87,89.75,91.48,30258135.0
2023-01-12,META,136.71,137.6781,131.76,133.44,30757732.0
2023-01-12,PFE,47.71,47.72,46.58,47.27,23345252.0
2023-01-12,BNTX,149.41,149.92,146.25,149.35,416363.0
2023-01-12,MRNA,188.06,189.29,179.15,186.54,3881563.0
2023-01-11,AMZN,95.09,95.26,90.93,90.93,103126183.0
2023-01-11,GOOGL,91.52,91.6,89.01,89.18,26861969.0
2023-01-11,META,132.89,133.8494,130.34,130.96,25423046.0
2023-01-11,PFE,47.45,47.74,46.86,47.7,23022229.0
2023-01-11,BNTX,149.61,153.99,146.775,153.62,750151.0
2023-01-11,MRNA,186.64,189.65,182.6682,188.57,3152749.0
2023-01-10,AMZN,89.87,90.185,87.29,87.57,67756601.0
2023-01-10,GOOGL,88.42,88.67,85.83,85.98,30467755.0
2023-01-10,META,132.99,133.44,127.15,127.27,28684431.0
2023-01-10,PFE,47.62,48.47,47.38,48.35,29212004.0
2023-01-10,BNTX,153.67,154.24,149.31,150.03,678381.0
2023-01-10,MRNA,189.65,189.81,181.5025,182.7,2457901.0
2023-01-09,AMZN,87.36,89.48,87.08,87.46,65266056.0
2023-01-09,GOOGL,88.02,90.05,87.86,88.36,29003901.0
2023-01-09,META,129.47,132.95,129.28,131.16,26649145.0
2023-01-09,PFE,48.39,50.26,48.31,50.05,30839126.0
2023-01-09,BNTX,148.76,153.2,148.5671,152.22,567980.0
2023-01-09,MRNA,183.95,188.36,177.27,181.8,4344021.0
2023-01-06,AMZN,86.08,86.4,81.43,83.03,83303361.0
2023-01-06,GOOGL,87.34,87.69,84.86,86.79,41381495.0
2023-01-06,META,130.02,130.33,126.04,128.97,27584498.0
2023-01-06,PFE,50.92,51.6,49.56,49.98,29635946.0
2023-01-06,BNTX,150.09,156.275,145.23,148.5,1068059.0
2023-01-06,MRNA,180.35,181.7399,171.4,174.96,3575006.0
2023-01-05,AMZN,83.12,85.42,83.07,85.33,67930825.0
2023-01-05,GOOGL,86.2,87.57,85.9,87.47,27194375.0
2023-01-05,META,126.94,128.52,124.54,126.125,25447099.0
2023-01-05,PFE,49.66,49.99,48.92,49.73,20057412.0
2023-01-05,BNTX,145.67,146.4,143.6,145.1,856607.0
2023-01-05,MRNA,173.51,175.5135,171.6,174.8,3050587.0
2023-01-04,AMZN,85.14,86.98,83.36,86.55,68885123.0
2023-01-04,GOOGL,88.08,90.65,87.271,90.35,34854776.0
2023-01-04,META,127.37,129.0498,125.85,127.38,32397094.0
2023-01-04,PFE,50.13,50.63,49.522,50.29,21808425.0
2023-01-04,BNTX,146.13,150.575,145.755,149.97,938885.0
2023-01-04,MRNA,177.36,183.61,175.63,182.42,2840936.0
2023-01-03,AMZN,85.82,86.96,84.205,85.46,76706040.0
2023-01-03,GOOGL,89.12,91.05,88.52,89.585,28131224.0
2023-01-03,META,124.74,126.37,122.28,122.82,35528531.0
2023-01-03,PFE,51.26,51.325,50.82,51.01,15603793.0
2023-01-03,BNTX,148.65,155.295,148.5,152.94,739013.0
2023-01-03,MRNA,178.99,184.39,178.23,180.85,4027934.0
2022-12-30,AMZN,84.0,84.05,82.47,83.12,62401194.0
2022-12-30,GOOGL,88.23,88.3,86.57,86.98,23986297.0
2022-12-30,META,120.34,120.42,117.74,118.16,19583825.0
2022-12-30,PFE,51.24,51.4,50.745,51.29,11396189.0
2022-12-30,BNTX,150.22,151.0,146.0,150.45,934864.0
2022-12-30,MRNA,179.62,179.69,172.31,176.22,3435953.0
2022-12-29,AMZN,84.18,84.55,82.55,82.87,54995895.0
2022-12-29,GOOGL,88.45,88.845,86.61,86.62,23333537.0
2022-12-29,META,120.26,121.03,115.77,116.4,22366192.0
2022-12-29,PFE,51.33,51.665,50.99,51.02,8971290.0
2022-12-29,BNTX,153.11,156.244,152.7,152.97,573620.0
2022-12-29,MRNA,178.86,182.5,175.4001,178.19,3746780.0
2022-12-28,AMZN,81.82,83.48,81.69,82.8,58228575.0
2022-12-28,GOOGL,86.02,88.04,85.94,86.98,19523176.0
2022-12-28,META,115.62,118.15,115.51,116.25,19612473.0
2022-12-28,PFE,50.8,51.39,50.75,51.05,10053917.0
2022-12-28,BNTX,151.7,159.2609,151.7,157.85,959993.0
2022-12-28,MRNA,176.5,183.75,174.51,180.0,5525574.0
2022-12-27,AMZN,83.04,85.35,83.0,84.97,57284035.0
2022-12-27,GOOGL,87.39,88.94,87.01,88.795,20097346.0
2022-12-27,META,116.88,118.6,116.0501,117.93,21392311.0
2022-12-27,PFE,51.13,51.93,51.05,51.86,12033763.0
2022-12-27,BNTX,159.86,176.67,159.47,175.76,1286314.0
2022-12-27,MRNA,180.17,201.43,179.83,199.9,6735964.0
2022-12-23,AMZN,85.25,85.78,82.9344,83.25,57433655.0
2022-12-23,GOOGL,89.23,89.545,87.07,87.11,23003035.0
2022-12-23,META,118.04,118.175,115.535,116.03,17796625.0
2022-12-23,PFE,51.83,51.95,51.24,51.555,10666541.0
2022-12-23,BNTX,175.97,179.98,173.1059,179.68,760325.0
2022-12-23,MRNA,199.08,208.99,197.56,206.69,6166010.0
2022-12-22,AMZN,83.79,85.68,82.25,85.52,81431314.0
2022-12-22,GOOGL,87.76,88.54,86.32,88.16,27658293.0
2022-12-22,META,117.12,118.62,114.38,117.2,23618121.0
2022-12-22,PFE,51.64,51.7,50.95,51.41,14824093.0
2022-12-22,BNTX,179.88,180.4,174.11,177.23,777579.0
2022-12-22,MRNA,208.34,212.47,201.6101,209.82,5376622.0
2022-12-21,AMZN,86.77,87.225,85.21,86.175,59267156.0
2022-12-21,GOOGL,89.58,90.22,88.32,89.08,24745637.0
2022-12-21,META,119.76,120.34,115.62,116.7,20392799.0
2022-12-21,PFE,51.66,52.16,51.2,51.605,12925025.0
2022-12-21,BNTX,178.15,178.62,170.99,172.6,819377.0
2022-12-21,MRNA,210.04,210.22,199.75,201.85,7584039.0
2022-12-20,AMZN,85.19,86.61,84.33,85.33,74348301.0
2022-12-20,GOOGL,89.02,89.175,87.4401,88.11,23453836.0
2022-12-20,META,117.09,117.33,112.46,113.26,28742501.0
2022-12-20,PFE,51.32,51.51,50.84,51.21,12433844.0
2022-12-20,BNTX,172.7,174.99,165.5,166.25,679973.0
2022-12-20,MRNA,201.16,204.22,187.54,189.0,9561803.0
2022-12-19,AMZN,84.92,87.63,84.51,87.51,83531460.0
2022-12-19,GOOGL,88.44,90.56,88.21,90.255,29493030.0
2022-12-19,META,114.48,117.8,114.331,116.83,29769875.0
2022-12-19,PFE,51.36,51.81,50.695,51.52,16081888.0
2022-12-19,BNTX,168.56,177.75,167.7,175.96,927910.0
2022-12-19,MRNA,189.89,204.0,187.8601,200.0,6953325.0
2022-12-16,AMZN,87.86,89.35,86.73,88.265,146144064.0
2022-12-16,GOOGL,90.26,91.33,89.52,90.76,58011847.0
2022-12-16,META,119.43,123.31,118.8214,120.23,67064001.0
2022-12-16,PFE,51.4,53.14,51.4,53.01,65689492.0
2022-12-16,BNTX,175.25,183.64,174.84,178.7,883273.0
2022-12-16,MRNA,193.29,209.85,190.62,206.37,11819352.0
2022-12-15,AMZN,88.45,89.97,87.47,89.89,84802877.0
2022-12-15,GOOGL,90.86,93.64,90.01,93.13,40107033.0
2022-12-15,META,116.15,118.625,114.01,118.33,34530970.0
2022-12-15,PFE,53.61,54.43,53.395,54.07,21630297.0
2022-12-15,BNTX,182.04,188.985,179.2271,186.29,1579555.0
2022-12-15,MRNA,207.25,212.44,202.09,207.61,9646692.0
2022-12-14,AMZN,91.58,93.4581,89.87,92.502,70298006.0
2022-12-14,GOOGL,95.07,96.87,93.6,95.2,28733599.0
2022-12-14,META,121.59,124.14,119.39,119.39,36922037.0
2022-12-14,PFE,54.48,54.93,52.9,53.14,36260307.0
2022-12-14,BNTX,186.05,188.815,174.33,176.89,2011143.0
2022-12-14,MRNA,208.95,217.25,192.541,195.08,21435190.0
2022-12-13,AMZN,92.49,96.25,90.52,95.23,100212038.0
2022-12-13,GOOGL,95.63,99.53,95.03,97.76,40593656.0
2022-12-13,META,120.15,123.3,118.64,122.13,44701054.0
2022-12-13,PFE,53.07,54.04,52.88,53.1,29461763.0
2022-12-13,BNTX,178.24,183.44,172.61,174.25,2030524.0
2022-12-13,MRNA,197.54,208.52,184.02,187.33,26239598.0
2022-12-12,AMZN,90.55,90.58,87.87,89.21,61999762.0
2022-12-12,GOOGL,93.31,93.56,91.61,92.71,29009013.0
2022-12-12,META,114.71,115.72,113.14,115.18,24747064.0
2022-12-12,PFE,52.16,52.59,51.75,52.12,18532230.0
2022-12-12,BNTX,166.62,171.28,164.81,171.19,1111932.0
2022-12-12,MRNA,165.13,175.7725,162.78,175.53,5202241.0
2022-12-09,AMZN,89.09,90.3,88.63,88.9,67398506.0
2022-12-09,GOOGL,92.83,94.26,92.75,93.77,28225448.0
2022-12-09,META,115.9,117.54,113.87,115.3,26033353.0
2022-12-09,PFE,51.72,52.84,51.63,51.75,19933540.0
2022-12-09,BNTX,170.3,173.0,169.29,171.72,819831.0
2022-12-09,MRNA,177.35,185.409,177.1,185.0,3497758.0
2022-12-08,AMZN,90.35,90.86,87.88,89.24,73305887.0
2022-12-08,GOOGL,93.71,95.58,93.45,95.38,32213288.0
2022-12-08,META,115.33,117.34,114.59,116.39,30619418.0
2022-12-08,PFE,51.78,51.865,50.02,50.18,26116792.0
2022-12-08,BNTX,171.81,171.9,162.385,163.23,1158855.0
2022-12-08,MRNA,184.7,185.21,177.52,179.12,3414039.0
